city,state,latitude,longitude,source_name,population
Pleasant View,TN,36.39422,-87.03667,Pleasant View,4295
Portland,TN,36.58171,-86.51638,Portland,12323
Pulaski,TN,35.1998,-87.03084,Pulaski,7617
Ramer,TN,35.06953,-88.62227,Ramer,318
Ripley,TN,35.74536,-89.5298,Ripley,8176
Selmer,TN,35.17008,-88.59227,Selmer,4488
Smyrna,TN,35.98284,-86.5186,Smyrna,46607
Stanton,TN,35.4623,-89.40202,Stanton,427
Sweetwater,TN,35.60146,-84.46104,Sweetwater,5931
Tazewell,TN,36.45425,-83.56935,Tazewell,2288
Unicoi,TN,36.19539,-82.34958,Unicoi,3561
Union City,TN,36.42423,-89.05701,Union City,10573
White House,TN,36.47032,-86.65138,White House,11226
White Pine,TN,36.10759,-83.28683,White Pine,2244
Wildersville,TN,35.78145,-88.36032,Wildersville,0
Abbott,TX,31.88488,-97.07334,Abbott,358
Abilene,TX,32.44874,-99.73314,Abilene,125182
Aledo,TX,32.69596,-97.60225,Aledo,3412
Alice,TX,27.75225,-98.06972,Alice,19408
Alvarado,TX,32.40653,-97.21168,Alvarado,4015
Alvord,TX,33.35845,-97.69475,Alvord,1403
Amarillo,TX,35.222,-101.8313,Amarillo,198645
Anahuac,TX,29.773,-94.6827,Anahuac,2324
Andrews,TX,32.31872,-102.54572,Andrews,13816
Anna,TX,33.349,-96.5486,Anna,11463
Anthony,TX,31.99927,-106.60555,Anthony,5517
Asherton,TX,28.44193,-99.76033,Asherton,1084
Aspermont,TX,33.13343,-100.22733,Aspermont,868
Aubrey,TX,33.30428,-96.98612,Aubrey,3352
Austin,TX,30.26715,-97.74306,Austin,974447
Azle,TX,32.89513,-97.54586,Azle,11693
Baird,TX,32.39402,-99.39424,Baird,1483
Ballinger,TX,31.73821,-99.94731,Ballinger,3767
Bangs,TX,31.7171,-99.13255,Bangs,1581
Bastrop,TX,30.11049,-97.31527,Bastrop,8231
Beaumont,TX,30.08605,-94.10185,Beaumont,115282
Beeville,TX,28.40095,-97.74974,Beeville,13277
Belton,TX,31.05601,-97.46445,Belton,20547
Benjamin,TX,33.58398,-99.79231,Benjamin,267
Big Lake,TX,31.19154,-101.46039,Big Lake,3315
Big Spring,TX,32.2504,-101.47874,Big Spring,28862
Blanco,TX,30.09799,-98.42141,Blanco,1889
Bogata,TX,33.47067,-95.21384,Bogata,1111
Borger,TX,35.66782,-101.39739,Borger,12964
Bowie,TX,33.559,-97.84865,Bowie,5126
Brady,TX,31.13517,-99.33506,Brady,5549
Breckenridge,TX,32.75568,-98.90229,Breckenridge,5590
Brenham,TX,30.16688,-96.39774,Brenham,16579
Bridgeport,TX,33.21012,-97.75476,Bridgeport,6381
Bronte,TX,31.88737,-100.29176,Bronte,972
Brownfield,TX,33.1812,-102.27435,Brownfield,9736
Brownsville,TX,25.90175,-97.49748,Brownsville,186738
Brownwood,TX,31.70932,-98.99116,Brownwood,19031
Bryan,TX,30.67436,-96.36996,Bryan,82118
Buda,TX,30.08521,-97.84028,Buda,13705
Buffalo,TX,31.46379,-96.05802,Buffalo,1887
Buna,TX,30.43298,-93.9624,Buna,2142
Burnet,TX,30.75824,-98.22836,Burnet,6239
Caddo Mills,TX,33.06567,-96.22776,Caddo Mills,1470
Caldwell,TX,30.53132,-96.69303,Caldwell,4283
Cameron,TX,30.85325,-96.97693,Cameron,5460
Canadian,TX,35.91282,-100.38208,Canadian,3013
Canton,TX,32.55652,-95.8633,Canton,3752
Canutillo,TX,31.91149,-106.60027,Canutillo,6321
Canyon,TX,34.98033,-101.9188,Canyon,14887
Carrizo Springs,TX,28.52193,-99.86061,Carrizo Springs,5898
Carrollton,TX,32.95373,-96.89028,Carrollton,133168
Carthage,TX,32.15738,-94.33742,Carthage,6844
Castroville,TX,29.35579,-98.87864,Castroville,2931
Catarina,TX,28.34555,-99.61338,Catarina,118
Cedar Creek,TX,30.08716,-97.50083,Cedar Creek,0
Centerville,TX,31.25796,-95.97829,Centerville,903
Chappell Hill,TX,30.14272,-96.25691,Chappell Hill,0
Childress,TX,34.42645,-100.204,Childress,6101
Chillicothe,TX,34.25647,-99.51676,Chillicothe,660
Cisco,TX,32.38819,-98.97923,Cisco,3791
Clarendon,TX,34.93783,-100.8882,Clarendon,1944
Claude,TX,35.11172,-101.36322,Claude,1224
Clifton,TX,31.78238,-97.57669,Clifton,3361
Clint,TX,31.59234,-106.22414,Clint,1146
Clyde,TX,32.40596,-99.49369,Clyde,3771
Coleman,TX,31.82737,-99.42645,Coleman,4393
Colorado City,TX,32.38817,-100.86456,Colorado City,4117
Comanche,TX,31.89737,-98.60366,Comanche,4197
Combes,TX,26.24869,-97.73388,Combes,3059
Comfort,TX,29.96771,-98.90503,Comfort,2363
Converse,TX,29.51801,-98.31612,Converse,21987
Corpus Christi,TX,27.80058,-97.39638,Corpus Christi,316239
Corrigan,TX,30.99686,-94.82715,Corrigan,1539
Corsicana,TX,32.09543,-96.46887,Corsicana,23952
Cotulla,TX,28.43693,-99.23503,Cotulla,4216
Crane,TX,31.39736,-102.35014,Crane,3895
Cross Plains,TX,32.12625,-99.16534,Cross Plains,970
Crowell,TX,33.98397,-99.72482,Crowell,866
Cuero,TX,29.09387,-97.28916,Cuero,7115
Daingerfield,TX,33.03179,-94.72187,Daingerfield,2452
Dalhart,TX,36.05948,-102.51325,Dalhart,8370
Dallas,TX,32.78306,-96.80667,Dallas,1326087
De Leon,TX,32.11097,-98.53588,De Leon,2150
Decatur,TX,33.23428,-97.58614,Decatur,6521
Del Rio,TX,29.36273,-100.89676,Del Rio,36153
Denison,TX,33.75566,-96.53666,Denison,23150
Denton,TX,33.21484,-97.13307,Denton,131044
Denver City,TX,32.96455,-102.8291,Denver City,4864
Devine,TX,29.13996,-98.90531,Devine,4705
Diboll,TX,31.18713,-94.78104,Diboll,5400
Dilley,TX,28.66748,-99.17059,Dilley,4223
Donna,TX,26.17035,-98.05195,Donna,16523
Dripping Springs,TX,30.19021,-98.08668,Dripping Springs,2483
Dublin,TX,32.08514,-98.34199,Dublin,3664
Dumas,TX,35.86559,-101.97324,Dumas,15001
Eagle Pass,TX,28.70914,-100.49952,Eagle Pass,28765
Early,TX,31.7421,-98.94561,Early,2833
Eastland,TX,32.40152,-98.81756,Eastland,3825
Eden,TX,31.21628,-99.84563,Eden,2786
Edinburg,TX,26.30174,-98.16334,Edinburg,84497
El Paso,TX,31.75872,-106.48693,El Paso,678815
Electra,TX,34.02926,-98.91896,Electra,2711
Elgin,TX,30.34965,-97.37027,Elgin,9039
Elmendorf,TX,29.25607,-98.33279,Elmendorf,1688
Encinal,TX,28.04112,-99.35448,Encinal,592
Ennis,TX,32.32931,-96.62527,Ennis,19007
Fabens,TX,31.50234,-106.15859,Fabens,8257
Fairfield,TX,31.72461,-96.16525,Fairfield,2912
Falfurrias,TX,27.22699,-98.14417,Falfurrias,4962
Flatonia,TX,29.68773,-97.1086,Flatonia,1401
Floresville,TX,29.13358,-98.15612,Floresville,7321
Fort Stockton,TX,30.89404,-102.87932,Fort Stockton,8649
Fort Worth,TX,32.72541,-97.32085,Fort Worth,1008106
Franklin,TX,31.75872,-106.48693,El Paso,678815
Freer,TX,27.8828,-98.61779,Freer,2732
Friona,TX,34.64173,-102.7241,Friona,3894
Fritch,TX,35.63977,-101.60323,Fritch,2066
Gainesville,TX,33.62594,-97.13335,Gainesville,16292
Garland,TX,32.91262,-96.63888,Garland,236897
Gatesville,TX,31.43516,-97.74391,Gatesville,15724
George West,TX,28.3325,-98.11751,George West,2631
Georgetown,TX,30.63269,-97.67723,Georgetown,63716
Giddings,TX,30.18272,-96.93637,Giddings,5064
Glen Rose,TX,32.23459,-97.75531,Glen Rose,2580
Godley,TX,32.44903,-97.52669,Godley,1069
Goldthwaite,TX,31.44989,-98.57088,Goldthwaite,1860
Gonzales,TX,29.50163,-97.45249,Gonzales,7544
Gordon,TX,32.54846,-98.36922,Gordon,471
Granbury,TX,32.44208,-97.7942,Granbury,9386
Grand Prairie,TX,32.74596,-96.99778,Grand Prairie,187809
Haltom City,TX,32.79957,-97.26918,Haltom City,44206
Hamilton,TX,31.70377,-98.12392,Hamilton,2937
Hamshire,TX,29.86161,-94.31241,Hamshire,0
Hankamer,TX,29.85828,-94.62686,Hankamer,0
Harlingen,TX,26.19063,-97.6961,Harlingen,65774
Harrold,TX,34.08065,-99.0323,Harrold,0
Haskell,TX,33.1576,-99.7337,Haskell,3226
Haslet,TX,32.97485,-97.3478,Haslet,1786
Hawley,TX,32.61206,-99.81426,Hawley,614
Hearne,TX,30.87852,-96.59303,Hearne,4456
Hebbronville,TX,27.30688,-98.68032,Hebbronville,4558
Henrietta,TX,33.81732,-98.19532,Henrietta,3014
Hereford,TX,34.81521,-102.39932,Hereford,15021
Hermleigh,TX,32.63511,-100.75928,Hermleigh,345
Hewitt,TX,31.46239,-97.19584,Hewitt,14252
Hidalgo,TX,26.10035,-98.26307,Hidalgo,13709
Hillsboro,TX,32.01099,-97.13001,Hillsboro,8321
Hondo,TX,29.34746,-99.14142,Hondo,9119
Hooks,TX,33.46623,-94.28853,Hooks,2744
Horseshoe Bay,TX,30.54429,-98.37394,Horseshoe Bay,3560
Huntsville,TX,30.72353,-95.55078,Huntsville,40938
Hutchins,TX,32.6493,-96.71305,Hutchins,5727
Hutto,TX,30.5427,-97.54667,Hutto,22722
Idalou,TX,33.66647,-101.68294,Idalou,2337
Ingleside,TX,27.8778,-97.21166,Ingleside,9695
Iowa Park,TX,33.95148,-98.66867,Iowa Park,6344
Irving,TX,32.81402,-96.94889,Irving,236607
Italy,TX,32.18404,-96.88472,Italy,1897
Jacksboro,TX,33.21845,-98.15866,Jacksboro,4424
Jacksonville,TX,31.96378,-95.2705,Jacksonville,14884
Jarrell,TX,30.82491,-97.60445,Jarrell,1171
Jasper,TX,30.9202,-93.99658,Jasper,7619
Jefferson,TX,30.09299,-93.73655,Orange,19347
Joaquin,TX,31.96578,-94.05499,Joaquin,817
Jourdanton,TX,28.91803,-98.54641,Jourdanton,4275
Junction,TX,30.48936,-99.77201,Junction,2444
Karnes City,TX,28.88498,-97.90084,Karnes City,3371
Kemp,TX,32.44264,-96.22998,Kemp,1256
Kermit,TX,31.85763,-103.09267,Kermit,6434
Killeen,TX,31.11712,-97.7278,Killeen,140806
Kingsville,TX,27.51587,-97.85611,Kingsville,26225
Kosse,TX,31.30768,-96.63192,Kosse,462
Kyle,TX,29.98911,-97.87723,Kyle,35733
La Feria,TX,26.15896,-97.82389,La Feria,7338
La Vernia,TX,29.35635,-98.11556,La Vernia,1261
La Villa,TX,26.29868,-97.92861,La Villa,2600
Lamesa,TX,32.7376,-101.95099,Lamesa,9427
Lampasas,TX,31.06378,-98.1817,Lampasas,7687
Laredo,TX,27.50641,-99.50754,Laredo,256153
Leakey,TX,29.72884,-99.76145,Leakey,424
Lenorah,TX,32.30456,-101.87625,Lenorah,0
Liberty,TX,30.05799,-94.79548,Liberty,9039
Liberty Hill,TX,30.66491,-97.92252,Liberty Hill,1389
Lindale,TX,32.5157,-95.4094,Lindale,5692
Littlefield,TX,33.91731,-102.3249,Littlefield,6090
Livingston,TX,30.71103,-94.93299,Livingston,5172
Llano,TX,30.75935,-98.67504,Llano,3341
Longview,TX,32.5007,-94.74049,Longview,82287
Lorena,TX,31.38656,-97.21556,Lorena,1737
Lott,TX,31.20351,-97.03666,Lott,726
Lubbock,TX,33.57786,-101.85517,Lubbock,249042
Lufkin,TX,31.33824,-94.7291,Lufkin,36333
Luling,TX,29.68051,-97.6475,Luling,5764
Lumberton,TX,30.26577,-94.19963,Lumberton,12421
Lytle,TX,29.23329,-98.79641,Lytle,2869
Madisonville,TX,30.94991,-95.91162,Madisonville,4637
Marble Falls,TX,30.57841,-98.27507,Marble Falls,6281
Marion,TX,29.57134,-98.14029,Marion,1111
Marlin,TX,31.30629,-96.89804,Marlin,5682
Marshall,TX,32.54487,-94.36742,Marshall,23820
Mason,TX,30.74879,-99.23061,Mason,2139
Mathis,TX,28.09446,-97.82805,Mathis,5037
Maxwell,TX,29.88105,-97.79334,Maxwell,0
Mcallen,TX,26.20341,-98.23001,McAllen,140269
Memphis,TX,34.72478,-100.53401,Memphis,2138
Mentone,TX,31.70513,-103.59935,Mentone,19
Mercedes,TX,26.1498,-97.91361,Mercedes,16657
Meridian,TX,31.92321,-97.65669,Meridian,1427
Merkel,TX,32.47068,-100.01287,Merkel,2615
Mesquite,TX,32.7668,-96.59916,Mesquite,144788
Mexia,TX,31.67989,-96.4822,Mexia,7406
Midland,TX,31.99735,-102.07791,Midland,132524
Midlothian,TX,32.48236,-96.99445,Midlothian,22318
Milford,TX,32.1246,-96.94528,Milford,739
Millsap,TX,32.74819,-98.00921,Millsap,427
Mineral Wells,TX,32.80846,-98.11282,Mineral Wells,14754
Mission,TX,26.21591,-98.32529,Mission,83298
Monahans,TX,31.5943,-102.89265,Monahans,7690
Moore,TX,29.05524,-99.01031,Moore,475
Morton,TX,33.7251,-102.75938,Morton,1892
Mount Enterprise,TX,31.91795,-94.68104,Mount Enterprise,444
Mount Pleasant,TX,33.15679,-94.96827,Mount Pleasant,16051
Mount Vernon,TX,33.18873,-95.22133,Mount Vernon,2753
Muleshoe,TX,34.22647,-102.72383,Muleshoe,5185
Nacogdoches,TX,31.60351,-94.65549,Nacogdoches,33894
Natalia,TX,29.18968,-98.86253,Natalia,1490
Navasota,TX,30.38798,-96.08773,Navasota,7476
Nederland,TX,29.97438,-93.9924,Nederland,17196
New Boston,TX,33.45984,-94.41548,New Boston,4688
New Braunfels,TX,29.703,-98.12445,New Braunfels,70543
New Deal,TX,33.73731,-101.83656,New Deal,804
Nixon,TX,29.26746,-97.76444,Nixon,2465
Odem,TX,27.95057,-97.58222,Odem,2482
Odessa,TX,31.84568,-102.36764,Odessa,114428
Odonnell,TX,32.96371,-101.83265,O'Donnell,807
Olmito,TX,26.02174,-97.53415,Olmito,1210
Orange,TX,30.09299,-93.73655,Orange,19347
Orange Grove,TX,27.95668,-97.93694,Orange Grove,1334
Orla,TX,31.82513,-103.90881,Orla,0
Ozona,TX,30.71017,-101.20067,Ozona,3225
Paige,TX,30.21021,-97.11499,Paige,0
Palmer,TX,32.43125,-96.66777,Palmer,2055
Pampa,TX,35.53616,-100.95987,Pampa,18177
Panhandle,TX,35.3456,-101.38044,Panhandle,2341
Paris,TX,33.66094,-95.55551,Paris,24782
Pearsall,TX,28.89219,-99.09503,Pearsall,9980
Pecos,TX,31.42291,-103.49323,Pecos,9517
Perryton,TX,36.40003,-100.80265,Perryton,9252
Pflugerville,TX,30.43937,-97.62,Pflugerville,57122
Pharr,TX,26.1948,-98.18362,Pharr,76538
Plains,TX,33.18871,-102.82799,Plains,1616
Plainview,TX,34.18479,-101.70684,Plainview,20919
Pleasanton,TX,28.96719,-98.47863,Pleasanton,9829
Post,TX,33.19122,-101.379,Post,5349
Prairie Hill,TX,31.65517,-96.78888,Prairie Hill,0
Premont,TX,27.36059,-98.12362,Premont,2659
Pyote,TX,31.53486,-103.12627,Pyote,124
Quanah,TX,34.29785,-99.74037,Quanah,2438
Queen City,TX,33.14874,-94.15019,Queen City,1468
Ranger,TX,32.46985,-98.67895,Ranger,2464
Rankin,TX,31.22265,-101.93791,Rankin,844
Red Oak,TX,32.51764,-96.80444,Red Oak,12022
Refugio,TX,28.30528,-97.27527,Refugio,2855
Rhome,TX,33.05346,-97.47197,Rhome,1630
Rice,TX,32.24376,-96.4986,Rice,952
Rio Grande City,TX,26.37979,-98.8203,Rio Grande City,14404
Riviera,TX,27.29865,-97.815,Riviera,689
Roanoke,TX,33.00401,-97.22585,Roanoke,7400
Roans Prairie,TX,30.58437,-95.94384,Roans Prairie,0
Robert Lee,TX,31.89237,-100.48482,Robert Lee,1020
Robstown,TX,27.7903,-97.66888,Robstown,11576
Rockport,TX,28.02077,-97.05601,Rockport,10490
Rockwall,TX,32.93123,-96.45971,Rockwall,42566
Ropesville,TX,33.41342,-102.15434,Ropesville,439
Roscoe,TX,32.44595,-100.53872,Roscoe,1325
Round Mountain,TX,30.43158,-98.34474,Round Mountain,181
Royse City,TX,32.97512,-96.33248,Royse City,11465
Salado,TX,30.94713,-97.53862,Salado,2140
San Angelo,TX,31.46377,-100.43704,San Angelo,99893
San Antonio,TX,29.42412,-98.49363,San Antonio,1526656
San Augustine,TX,31.5299,-94.10603,San Augustine,2009
San Marcos,TX,29.88327,-97.94139,San Marcos,60684
Sanger,TX,33.36317,-97.1739,Sanger,7747
Santa Anna,TX,31.74209,-99.32173,Santa Anna,1034
Santo,TX,32.60319,-98.21532,Santo,0
Schertz,TX,29.55217,-98.26973,Schertz,43091
Seagoville,TX,32.63958,-96.53832,Seagoville,15894
Seguin,TX,29.56884,-97.96473,Seguin,27864
Seminole,TX,32.71899,-102.64491,Seminole,7448
Seymour,TX,33.59426,-99.26035,Seymour,2652
Shamrock,TX,35.21422,-100.24901,Shamrock,1989
Sierra Blanca,TX,31.17457,-105.35718,Sierra Blanca,553
Silverton,TX,34.47423,-101.30461,Silverton,672
Sinton,TX,28.03668,-97.50916,Sinton,5736
Slaton,TX,33.43731,-101.64349,Slaton,6072
Smyer,TX,33.58426,-102.16323,Smyer,480
Snyder,TX,32.71789,-100.91762,Snyder,11768
Sonora,TX,30.56685,-100.64343,Sonora,2863
Sour Lake,TX,30.14021,-94.41102,Sour Lake,1773
Springtown,TX,32.96596,-97.68364,Springtown,2811
Spur,TX,33.47648,-100.85569,Spur,1205
Stamford,TX,32.94539,-99.80287,Stamford,2973
Stanton,TX,32.12929,-101.78846,Stanton,2936
Stephenville,TX,32.2207,-98.20226,Stephenville,20120
Sterling City,TX,31.83625,-100.98483,Sterling City,1049
Stockdale,TX,29.23691,-97.96,Stockdale,1564
Stratford,TX,36.33614,-102.07212,Stratford,2073
Sudan,TX,34.06786,-102.52436,Sudan,921
Sulphur Springs,TX,33.13845,-95.60107,Sulphur Springs,16098
Sweetwater,TX,32.47095,-100.40594,Sweetwater,10809
Teague,TX,31.62711,-96.28386,Teague,3572
Temple,TX,31.09823,-97.34278,Temple,72277
Tenaha,TX,31.94378,-94.24409,Tenaha,1152
Terrell,TX,32.73596,-96.27526,Terrell,16981
Texarkana,TX,33.42513,-94.04769,Texarkana,37280
Texline,TX,36.37781,-103.0241,Texline,525
Three Rivers,TX,28.46027,-98.18251,Three Rivers,1971
Tilden,TX,28.46194,-98.54918,Tilden,261
Timpson,TX,31.90378,-94.3952,Timpson,1149
Trenton,TX,33.43067,-96.33859,Trenton,628
Trinity,TX,30.94519,-95.3755,Trinity,2752
Troy,TX,31.20684,-97.30278,Troy,1843
Tulia,TX,34.53589,-101.75852,Tulia,4760
Tuscola,TX,32.20958,-99.79675,Tuscola,744
Tye,TX,32.45762,-99.87148,Tye,1260
Uvalde,TX,29.20968,-99.78617,Uvalde,16476
Van Horn,TX,31.04029,-104.83073,Van Horn,1928
Vega,TX,35.24283,-102.42826,Vega,900
Vernon,TX,34.15536,-99.26628,Vernon,10573
Vidor,TX,30.1316,-94.01545,Vidor,10945
Von Ormy,TX,29.28913,-98.64446,Von Ormy,1175
Waco,TX,31.54933,-97.14667,Waco,132356
Wall,TX,31.37405,-100.30759,Wall,0
Waxahachie,TX,32.38653,-96.84833,Waxahachie,33384
Weatherford,TX,32.7593,-97.79725,Weatherford,28742
Weslaco,TX,26.15952,-97.99084,Weslaco,39474
White Deer,TX,35.43532,-101.17294,White Deer,966
Whitesboro,TX,33.65622,-96.90695,Whitesboro,3909
Whitney,TX,31.95182,-97.3214,Whitney,2101
Wichita Falls,TX,33.91371,-98.49339,Wichita Falls,104710
Wickett,TX,31.57013,-103.00099,Wickett,539
Wilmer,TX,32.58902,-96.68527,Wilmer,3928
Winfield,TX,33.16734,-95.11188,Winfield,524
Wink,TX,31.75124,-103.15989,Wink,1060
Winnie,TX,29.82022,-94.38408,Winnie,3254
Winters,TX,31.95653,-99.96231,Winters,2563
Wolfforth,TX,33.50592,-102.00906,Wolfforth,4249
Woodville,TX,30.7752,-94.41548,Woodville,2478
Woodway,TX,31.506,-97.20501,Woodway,8777
Wylie,TX,33.01512,-96.53888,Wylie,46708
American Fork,UT,40.3769,-111.79576,American Fork,28326
Beaver,UT,38.27691,-112.64105,Beaver,3007
Brigham City,UT,41.51021,-112.0155,Brigham City,18752
Castle Dale,UT,39.21219,-111.01961,Castle Dale,1550
Cedar City,UT,37.67748,-113.06189,Cedar City,30184
Clearfield,UT,41.11078,-112.02605,Clearfield,30653
Corinne,UT,41.55104,-112.11023,Corinne,694
Draper,UT,40.52467,-111.86382,Draper,46774
Fillmore,UT,38.96885,-112.32355,Fillmore,2489
Green River,UT,38.99525,-110.1618,Green River,961
Gunnison,UT,39.15524,-111.81826,Gunnison,3238
Helper,UT,39.68413,-110.85461,Helper,2112
Logan,UT,41.73549,-111.83439,Logan,50371
Magna,UT,40.70911,-112.10161,Magna,26505
Moab,UT,38.57332,-109.54984,Moab,5235
Mona,UT,39.81607,-111.85549,Mona,1598
Monticello,UT,37.87138,-109.34289,Monticello,2069
Myton,UT,40.1944,-110.06182,Myton,639
Nephi,UT,39.71023,-111.83632,Nephi,5560
North Salt Lake,UT,40.84856,-111.90688,North Salt Lake,19796
Ogden,UT,41.223,-111.97383,Ogden,85444
Orem,UT,40.2969,-111.69465,Orem,94457
Park City,UT,40.64606,-111.49797,Park City,8128
Parowan,UT,37.8422,-112.828,Parowan,2926
Plymouth,UT,41.87548,-112.14412,Plymouth,413
Richfield,UT,38.77247,-112.08409,Richfield,7592
Riverton,UT,40.52189,-111.9391,Riverton,41900
Roosevelt,UT,40.2994,-109.98876,Roosevelt,6980
Saint George,UT,37.10415,-113.58412,Saint George,72897
Salina,UT,38.95774,-111.85993,Salina,2521
Salt Lake City,UT,40.76078,-111.89105,Salt Lake City,215548
Santaquin,UT,39.97551,-111.78521,Santaquin,10572
Scipio,UT,39.24496,-112.1041,Scipio,322
Snowville,UT,41.96548,-112.7097,Snowville,171
Springville,UT,40.16523,-111.61075,Springville,32286
Tooele,UT,40.53078,-112.29828,Tooele,33157
Tremonton,UT,41.71187,-112.16551,Tremonton,8227
Vernal,UT,40.45552,-109.52875,Vernal,11200
Washington,UT,37.13054,-113.50829,Washington,24299
Wellington,UT,39.54247,-110.73543,Wellington,1621
Wellsville,UT,41.63854,-111.93383,Wellsville,3650
Wendover,UT,40.73715,-114.03751,Wendover,1400
West Jordan,UT,40.60967,-111.9391,West Jordan,111946
Willard,UT,41.40911,-112.03606,Willard,1787
Woods Cross,UT,40.87161,-111.89216,Woods Cross,11284
Amelia Court House,VA,37.34293,-77.98056,Amelia Court House,1099
Ashland,VA,37.75903,-77.47998,Ashland,7503
Atkins,VA,36.86734,-81.42344,Atkins,1143
Austinville,VA,36.85123,-80.91202,Austinville,0
Bassett,VA,36.7593,-79.99032,Bassett,1100
Bastian,VA,37.15206,-81.15009,Bastian,0
Bealeton,VA,38.57179,-77.76388,Bealeton,4435
Blairs,VA,36.67986,-79.37308,Blairs,916
Bland,VA,37.10206,-81.1162,Bland,409
Bracey,VA,36.59959,-78.14305,Bracey,1554
Bristol,VA,36.59649,-82.18847,Bristol,17141
Broadway,VA,38.61317,-78.79891,Broadway,3807
Cape Charles,VA,37.27008,-76.01649,Cape Charles,1017
Chantilly,VA,38.89428,-77.4311,Chantilly,23039
Charlottesville,VA,38.02931,-78.47668,Charlottesville,46597
Chesapeake,VA,36.81904,-76.27494,Chesapeake,235429
Chester,VA,37.35682,-77.44165,Chester,20987
Chesterfield,VA,37.37709,-77.50499,Chesterfield Court House,3808
Christiansburg,VA,37.12985,-80.40894,Christiansburg,21943
Clear Brook,VA,39.25649,-78.09611,Clear Brook,0
Colonial Heights,VA,37.26804,-77.40726,Colonial Heights,17820
Covington,VA,37.79346,-79.99395,Covington,5658
Cross Junction,VA,39.32038,-78.29334,Cross Junction,0
Culpeper,VA,38.47318,-77.99666,Culpeper,17557
Danville,VA,36.58597,-79.39502,Danville,42082
Disputanta,VA,37.12432,-77.22581,Disputanta,0
Doswell,VA,37.86014,-77.46415,Doswell,0
Drewryville,VA,36.71571,-77.30636,Drewryville,0
Dublin,VA,37.10568,-80.68534,Dublin,2686
Duffield,VA,36.71898,-82.796,Duffield,86
Elliston,VA,37.21652,-80.23254,Elliston,902
Emporia,VA,36.68598,-77.54248,Emporia,5496
Fairfax,VA,38.84622,-77.30637,Fairfax,24013
Fancy Gap,VA,36.66596,-80.69229,Fancy Gap,237
Franklin,VA,36.67765,-76.92246,Franklin,8490
Fredericksburg,VA,38.30318,-77.46054,Fredericksburg,28118
Front Royal,VA,38.91817,-78.19444,Front Royal,15070
Glade Spring,VA,36.79122,-81.77123,Glade Spring,1453
Gladstone,VA,37.54681,-78.84946,Gladstone,0
Gordonsville,VA,38.13736,-78.18778,Gordonsville,1577
Gum Spring,VA,37.7757,-77.89666,Gum Spring,0
Hampton,VA,37.02987,-76.34522,Hampton,137148
Harrisonburg,VA,38.44957,-78.86892,Harrisonburg,52538
Henrico,VA,36.59264,-78.61611,Henrico,0
Hillsville,VA,36.76263,-80.73479,Hillsville,2677
Hopewell,VA,37.30432,-77.2872,Hopewell,22378
Keysville,VA,37.04043,-78.48333,Keysville,812
King George,VA,38.26818,-77.18442,King George,4457
Lambsburg,VA,36.58541,-80.76118,Lambsburg,0
Lanexa,VA,37.42376,-76.90108,Lanexa,0
Leesburg,VA,39.11566,-77.5636,Leesburg,51209
Lexington,VA,37.78402,-79.44282,Lexington,7262
Lorton,VA,38.70428,-77.22776,Lorton,18610
Lynchburg,VA,37.41375,-79.14225,Lynchburg,79812
Madison Heights,VA,37.43098,-79.12308,Madison Heights,11285
Manassas,VA,38.75095,-77.47527,Manassas,41764
Martinsville,VA,36.69153,-79.87254,Martinsville,13645
Max Meadows,VA,36.9704,-80.94953,Max Meadows,562
Meadowview,VA,36.76039,-81.8629,Meadowview,967
Midlothian,VA,37.50598,-77.64916,Midlothian,18320
Montvale,VA,37.38458,-79.73115,Montvale,698
Mount Crawford,VA,38.35707,-78.94086,Mount Crawford,445
Mount Jackson,VA,38.74595,-78.64224,Mount Jackson,2042
New Church,VA,37.97901,-75.53104,New Church,205
Newport News,VA,36.98038,-76.42975,Newport News,186247
Norfolk,VA,36.84681,-76.28522,Norfolk,238005
Orange,VA,38.24541,-78.11083,Orange,4947
Petersburg,VA,37.22793,-77.40193,Petersburg,32477
Portsmouth,VA,36.83543,-76.29827,Portsmouth,96201
Pound,VA,37.12371,-82.60127,Pound,966
Powhatan,VA,37.33987,-79.2478,Powhatan,0
Providence Forge,VA,37.44181,-77.04358,Providence Forge,0
Quinton,VA,37.53376,-77.12108,Quinton,0
Raphine,VA,37.93735,-79.23281,Raphine,0
Richmond,VA,37.55376,-77.46026,Richmond,226610
Ridgeway,VA,36.98931,-79.48253,Ridgeway,797
Roanoke,VA,37.27097,-79.94143,Roanoke,100011
Rockville,VA,37.72598,-77.67832,Rockville,0
Rocky Mount,VA,36.99764,-79.89198,Rocky Mount,4799
Rosedale,VA,36.95928,-81.93124,Rosedale,0
Ruckersville,VA,38.23319,-78.36917,Ruckersville,1141
Rural Retreat,VA,36.89373,-81.27593,Rural Retreat,1485
Rustburg,VA,37.27681,-79.10085,Rustburg,1431
Ruther Glen,VA,37.92875,-77.45582,Ruther Glen,0
Salem,VA,37.29347,-80.05476,Salem,25432
Sandston,VA,37.52348,-77.31581,Sandston,7571
Skippers,VA,36.61182,-77.54665,Skippers,0
South Boston,VA,36.69875,-78.9014,South Boston,7976
South Hill,VA,36.72653,-78.12889,South Hill,4527
Springfield,VA,38.78928,-77.1872,Springfield,30484
Staunton,VA,38.14991,-79.0732,Staunton,24416
Sterling,VA,39.00622,-77.4286,Sterling,27822
